lpa_name,borough,actual_completion_date,development_type
Greenwich,Greenwich,21/02/2020,New Build
Merton,Merton,05/08/2020,New Build
Merton,Merton,31/03/2020,Conversion
Merton,Merton,31/03/2020,New Build
Merton,Merton,01/07/2020,New Build
Merton,Merton,28/10/2020,New Build
Merton,Merton,01/05/2020,New Build
Merton,Merton,08/04/2020,Conversion
Merton,Merton,01/01/2020,New Build
Merton,Merton,01/04/2020,Conversion
Merton,Merton,01/01/2020,New Build
Merton,Merton,11/07/2020,New Build
Merton,Merton,31/03/2020,New Build
Merton,Merton,01/05/2020,Minor dwellings
Merton,Merton,31/03/2020,New Build
Merton,Merton,01/10/2020,New Build
Merton,Merton,31/03/2020,Conversion
Merton,Merton,01/04/2020,New Build
Merton,Merton,01/03/2020,Conversion
Merton,Merton,15/07/2020,Conversion
Merton,Merton,01/04/2020,Conversion
Merton,Merton,12/07/2020,New Build
Merton,Merton,31/03/2020,New Build
Merton,Merton,20/11/2020,New Build
Merton,Merton,01/06/2020,New Build
Merton,Merton,01/08/2020,Conversion
Merton,Merton,01/07/2020,Conversion
Merton,Merton,01/06/2020,New Build
Merton,Merton,01/10/2020,New Build
Merton,Merton,01/10/2020,New Build
Merton,Merton,15/02/2020,Conversion
Merton,Merton,01/03/2020,Conversion
Merton,Merton,28/09/2020,New Build
Merton,Merton,17/06/2020,New Build
Merton,Merton,01/04/2020,New Build
Merton,Merton,01/01/2020,New Build
Merton,Merton,01/04/2020,Conversion
Merton,Merton,01/12/2020,New Build
Merton,Merton,01/06/2020,New Build
Merton,Merton,09/03/2020,Conversion
Merton,Merton,15/11/2020,New Build
Merton,Merton,01/09/2020,Minor dwellings
Merton,Merton,01/01/2020,New Build
Merton,Merton,13/05/2020,Conversion
Merton,Merton,22/12/2020,New Build
Merton,Merton,01/02/2020,New Build
Merton,Merton,01/05/2020,Conversion
Merton,Merton,01/10/2020,New Build
Merton,Merton,01/10/2020,New Build
Merton,Merton,31/03/2020,Conversion
Merton,Merton,01/05/2020,New Build
Merton,Merton,01/01/2020,New Build
Merton,Merton,01/04/2020,Conversion
Merton,Merton,03/01/2020,Conversion
Merton,Merton,01/07/2020,Conversion
Merton,Merton,10/02/2020,Conversion
Merton,Merton,01/02/2020,Conversion
Merton,Merton,05/12/2020,Conversion
Southwark,Southwark,30/09/2020,New Build
Hackney,Hackney,01/02/2020,Conversion
Wandsworth,Wandsworth,19/10/2020,Conversion
Kingston,Kingston,07/12/2020,New Build
Wandsworth,Wandsworth,18/09/2020,Conversion
Hillingdon,Hillingdon,11/03/2020,Conversion
Havering,Havering,31/01/2020,New Build
Tower Hamlets,Tower Hamlets,28/10/2020,New Build
Tower Hamlets,Tower Hamlets,27/07/2020,New Build
Tower Hamlets,Tower Hamlets,08/10/2020,New Build
Tower Hamlets,Tower Hamlets,19/08/2020,New Build
Tower Hamlets,Tower Hamlets,09/03/2020,New Build
Tower Hamlets,Tower Hamlets,03/10/2020,New Build
Tower Hamlets,Tower Hamlets,18/12/2020,New Build
Barnet,Barnet,17/01/2020,New Build
Bexley,Bexley,08/09/2020,New Build
Havering,Havering,07/02/2020,Conversion
Bexley,Bexley,28/08/2020,New Build
Barnet,Barnet,12/02/2020,Conversion
Tower Hamlets,Tower Hamlets,16/09/2020,New Build
Bexley,Bexley,23/03/2020,New Build
Westminster,Westminster,28/03/2020,New Build
Bexley,Bexley,13/05/2020,New Build
Bexley,Bexley,28/09/2020,New Build
Bexley,Bexley,09/04/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/01/2020,Conversion
Bexley,Bexley,18/02/2020,New Build
Westminster,Westminster,21/02/2020,New Build
Barnet,Barnet,01/02/2020,Conversion
Tower Hamlets,Tower Hamlets,10/12/2020,New Build
Tower Hamlets,Tower Hamlets,14/08/2020,Conversion
Tower Hamlets,Tower Hamlets,08/10/2020,New Build
Tower Hamlets,Tower Hamlets,15/01/2020,New Build
Tower Hamlets,Tower Hamlets,07/09/2020,New Build
Tower Hamlets,Tower Hamlets,16/06/2020,New Build
Tower Hamlets,Tower Hamlets,06/08/2020,New Build
Tower Hamlets,Tower Hamlets,25/08/2020,New Build
Tower Hamlets,Tower Hamlets,21/07/2020,New Build
Tower Hamlets,Tower Hamlets,07/10/2020,New Build
Tower Hamlets,Tower Hamlets,10/09/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2020,Conversion
Westminster,Westminster,19/03/2020,New Build
Barnet,Barnet,28/02/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,10/01/2020,New Build
Bexley,Bexley,23/03/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2020,New Build
Bexley,Bexley,27/09/2020,Conversion
Bexley,Bexley,10/06/2020,New Build
Bexley,Bexley,30/07/2020,New Build
Barnet,Barnet,01/02/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/01/2020,Conversion
Westminster,Westminster,01/10/2020,Conversion
Bexley,Bexley,21/07/2020,Conversion
Westminster,Westminster,22/07/2020,New Build
Bexley,Bexley,28/09/2020,New Build
Hammersmith & Fulham,Hammersmith & Fulham,03/09/2020,Conversion
Wandsworth,Wandsworth,01/10/2020,Conversion
Hillingdon,Hillingdon,14/12/2020,New Build
Hillingdon,Hillingdon,16/07/2020,Conversion
Hackney,Hackney,19/11/2020,Minor dwellings
Hackney,Hackney,10/07/2020,Minor dwellings
Hackney,Hackney,30/09/2020,New Build
Hackney,Hackney,01/10/2020,Conversion
Hackney,Hackney,08/02/2020,Minor dwellings
Hackney,Hackney,12/10/2020,Minor dwellings
Hackney,Hackney,01/04/2020,Conversion
Hackney,Hackney,30/09/2020,Conversion
Hackney,Hackney,19/07/2020,Minor dwellings
Hackney,Hackney,04/03/2020,Minor dwellings
Redbridge,Redbridge,08/01/2020,Conversion
Redbridge,Redbridge,07/10/2020,New Build
Hackney,Hackney,01/07/2020,Conversion
Redbridge,Redbridge,31/03/2020,New Build
Redbridge,Redbridge,05/12/2020,Conversion
Hackney,Hackney,12/08/2020,Minor dwellings
Hackney,Hackney,17/09/2020,Minor dwellings
Hackney,Hackney,01/07/2020,Minor dwellings
Hackney,Hackney,14/07/2020,New Build
Hackney,Hackney,19/07/2020,New Build
Hackney,Hackney,12/10/2020,Minor dwellings
Hackney,Hackney,19/11/2020,Conversion
Tower Hamlets,Tower Hamlets,06/10/2020,New Build
Hackney,Hackney,05/04/2020,New Build
Hackney,Hackney,01/07/2020,New Build
Redbridge,Redbridge,31/01/2020,New Build
Redbridge,Redbridge,01/07/2020,Conversion
Redbridge,Redbridge,02/03/2020,Conversion
Redbridge,Redbridge,27/01/2020,Conversion
Redbridge,Redbridge,25/06/2020,New Build
Redbridge,Redbridge,16/11/2020,New Build
Redbridge,Redbridge,06/11/2020,New Build
Redbridge,Redbridge,29/12/2020,Conversion
Redbridge,Redbridge,23/10/2020,New Build
Redbridge,Redbridge,22/06/2020,New Build
Redbridge,Redbridge,14/12/2020,New Build
Redbridge,Redbridge,25/03/2020,Conversion
Redbridge,Redbridge,13/03/2020,Conversion
Redbridge,Redbridge,10/12/2020,New Build
Redbridge,Redbridge,31/07/2020,New Build
Redbridge,Redbridge,11/08/2020,New Build
Redbridge,Redbridge,23/03/2020,Conversion
Ealing,Ealing,11/08/2020,Conversion
Wandsworth,Wandsworth,14/08/2020,New Build
Hackney,Hackney,20/04/2020,Conversion
Wandsworth,Wandsworth,31/03/2020,New Build
Southwark,Southwark,03/06/2020,New Build
Wandsworth,Wandsworth,02/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Croydon,Croydon,06/11/2020,New Build
Hackney,Hackney,20/02/2020,New Build
Croydon,Croydon,01/04/2020,Conversion
Croydon,Croydon,01/04/2020,Conversion
Lambeth,Lambeth,15/03/2020,New Build
Croydon,Croydon,01/04/2020,New Build
Lambeth,Lambeth,20/03/2020,New Build
Hackney,Hackney,01/08/2020,Conversion
Tower Hamlets,Tower Hamlets,07/10/2020,New Build
Hackney,Hackney,19/04/2020,Conversion
Merton,Merton,31/03/2020,Conversion
Lambeth,Lambeth,26/03/2020,New Build
Kingston,Kingston,11/12/2020,New Build
Wandsworth,Wandsworth,28/09/2020,New Build
Lewisham,Lewisham,26/08/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Ealing,Ealing,01/04/2020,Minor dwellings
Ealing,Ealing,11/08/2020,Conversion
Ealing,Ealing,03/03/2020,Conversion
Ealing,Ealing,01/04/2020,Minor dwellings
Ealing,Ealing,01/01/2020,Minor dwellings
Ealing,Ealing,04/02/2020,Conversion
Ealing,Ealing,04/02/2020,Minor dwellings
Ealing,Ealing,01/04/2020,Conversion
Ealing,Ealing,08/09/2020,Conversion
Ealing,Ealing,14/01/2020,Conversion
Ealing,Ealing,15/05/2020,Minor dwellings
Ealing,Ealing,15/06/2020,Minor dwellings
Ealing,Ealing,11/07/2020,Conversion
Ealing,Ealing,21/01/2020,Minor dwellings
Ealing,Ealing,12/11/2020,Conversion
Ealing,Ealing,28/10/2020,Minor dwellings
Ealing,Ealing,01/09/2020,Conversion
Ealing,Ealing,08/07/2020,Conversion
Ealing,Ealing,25/02/2020,Minor dwellings
Ealing,Ealing,30/10/2020,Minor dwellings
Ealing,Ealing,07/09/2020,New Build
Ealing,Ealing,01/05/2020,Minor dwellings
Ealing,Ealing,04/10/2020,Conversion
Lambeth,Lambeth,17/03/2020,Conversion
Hammersmith & Fulham,Hammersmith & Fulham,23/11/2020,New Build
Hammersmith & Fulham,Hammersmith & Fulham,09/04/2020,New Build
Barnet,Barnet,22/10/2020,New Build
Barnet,Barnet,03/06/2020,Conversion
Barnet,Barnet,02/03/2020,New Build
Barnet,Barnet,30/01/2020,New Build
Barnet,Barnet,17/07/2020,New Build
Barnet,Barnet,01/06/2020,New Build
Barnet,Barnet,17/01/2020,New Build
Hammersmith & Fulham,Hammersmith & Fulham,11/06/2020,New Build
Kingston,Kingston,08/12/2020,New Build
Hackney,Hackney,17/09/2020,Minor dwellings
Ealing,Ealing,24/08/2020,Conversion
Hammersmith & Fulham,Hammersmith & Fulham,14/02/2020,Conversion
Hammersmith & Fulham,Hammersmith & Fulham,01/10/2020,Conversion
Croydon,Croydon,21/10/2020,New Build
Croydon,Croydon,01/12/2020,New Build
Croydon,Croydon,29/09/2020,New Build
Hillingdon,Hillingdon,30/09/2020,New Build
Redbridge,Redbridge,21/08/2020,New Build
Redbridge,Redbridge,16/12/2020,Conversion
Redbridge,Redbridge,20/11/2020,New Build
Redbridge,Redbridge,12/08/2020,New Build
Croydon,Croydon,01/07/2020,New Build
Croydon,Croydon,01/04/2020,New Build
Croydon,Croydon,01/04/2020,New Build
Bromley,Bromley,23/10/2020,New Build
Bromley,Bromley,23/06/2020,New Build
Bromley,Bromley,19/11/2020,Conversion
Lambeth,Lambeth,15/03/2020,New Build
Tower Hamlets,Tower Hamlets,31/03/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Hackney,Hackney,20/04/2020,Minor dwellings
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,Conversion
Newham,Newham,31/01/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,London Borough of Newham,02/03/2020,Conversion
Newham,Newham,31/03/2020,Conversion
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,London Borough of Newham,24/01/2020,Conversion
Newham,London Borough of Newham,07/01/2020,Conversion
Newham,Newham,31/03/2020,New Build
Lambeth,Lambeth,18/02/2020,New Build
Sutton,Sutton,31/03/2020,New Build
Sutton,Sutton,01/02/2020,New Build
Bexley,Bexley,16/04/2020,New Build
Lambeth,Lambeth,20/02/2020,New Build
Kingston,Kingston upon Thames,14/04/2020,Conversion
Lambeth,Lambeth,17/01/2020,Conversion
Richmond,Richmond upon Thames,13/04/2020,Conversion
Bexley,Bexley,27/07/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,Conversion
Lambeth,Lambeth,17/04/2020,Conversion
Sutton,Sutton,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Havering,Havering,01/05/2020,New Build
Brent,Brent,30/03/2020,New Build
Newham,Newham,31/03/2020,New Build
Havering,Havering,14/05/2020,New Build
Havering,Havering,01/04/2020,New Build
Wandsworth,Wandsworth,19/02/2020,New Build
Havering,Havering,15/05/2020,New Build
Hackney,Hackney,14/02/2020,Conversion
Hackney,Hackney,12/02/2020,Conversion
Hackney,Hackney,19/01/2020,Conversion
Camden,Camden,18/02/2020,New Build
Hackney,Hackney,18/02/2020,Conversion
Camden,Camden,12/03/2020,New Build
Kingston,Kingston upon Thames,10/01/2020,New Build
Westminster,Westminster,24/03/2020,Conversion
Lewisham,Lewisham,31/03/2020,Conversion
Wandsworth,Wandsworth,29/01/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Wandsworth,Wandsworth,31/03/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Westminster,Westminster,15/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Havering,Havering,13/01/2020,New Build
Richmond,Richmond upon Thames,31/03/2020,Conversion
Redbridge,Redbridge,24/01/2020,New Build
Richmond,Richmond upon Thames,19/02/2020,New Build
Lewisham,Lewisham,31/03/2020,Conversion
Wandsworth,Wandsworth,31/03/2020,Conversion
Bromley,Bromley,14/02/2020,New Build
Havering,Havering,04/05/2020,New Build
Tower Hamlets,Tower Hamlets,24/03/2020,Conversion
Lewisham,Lewisham,01/01/2020,New Build
Havering,Havering,27/03/2020,New Build
Wandsworth,Wandsworth,27/02/2020,Conversion
Kingston,Kingston upon Thames,20/01/2020,Conversion
Wandsworth,Wandsworth,01/02/2020,New Build
Westminster,Westminster,17/02/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Havering,Havering,14/02/2020,New Build
Wandsworth,Wandsworth,30/03/2020,Conversion
Westminster,Westminster,22/02/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Wandsworth,Wandsworth,31/03/2020,Conversion
Havering,Havering,05/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Richmond,Richmond upon Thames,20/02/2020,New Build
Havering,Havering,28/05/2020,New Build
Richmond,Richmond upon Thames,25/03/2020,Conversion
Wandsworth,Wandsworth,31/03/2020,New Build
Kingston,Kingston upon Thames,01/01/2020,New Build
LLDC,Tower Hamlets,20/01/2020,New Build
Westminster,Westminster,31/03/2020,Conversion
Wandsworth,Wandsworth,26/03/2020,New Build
Redbridge,Redbridge,21/01/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Westminster,Westminster,31/03/2020,Conversion
Lewisham,Lewisham,01/01/2020,New Build
Wandsworth,Wandsworth,27/03/2020,New Build
Havering,Havering,13/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Westminster,Westminster,31/03/2020,Conversion
Wandsworth,Wandsworth,31/03/2020,New Build
Westminster,Westminster,18/03/2020,New Build
Havering,Havering,09/01/2020,New Build
Havering,Havering,31/03/2020,Conversion
Richmond,Richmond upon Thames,18/03/2020,Conversion
Kingston,Kingston upon Thames,18/02/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Havering,Havering,05/02/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Lewisham,Lewisham,31/03/2020,Conversion
Havering,Havering,17/02/2020,New Build
Westminster,Westminster,31/03/2020,Conversion
Kingston,Kingston upon Thames,20/01/2020,New Build
Wandsworth,Wandsworth,31/03/2020,Conversion
Redbridge,Redbridge,03/03/2020,Conversion
Havering,Havering,26/02/2020,New Build
Richmond,Richmond upon Thames,30/03/2020,Conversion
Havering,Havering,10/01/2020,New Build
Richmond,Richmond upon Thames,21/01/2020,New Build
Lewisham,Lewisham,31/03/2020,Conversion
Lewisham,Lewisham,31/03/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Havering,Havering,14/01/2020,New Build
Lewisham,Lewisham,31/03/2020,Conversion
Redbridge,Redbridge,16/03/2020,New Build
Lewisham,Lewisham,31/03/2020,Conversion
Richmond,Richmond upon Thames,26/03/2020,New Build
Richmond,Richmond upon Thames,02/03/2020,Conversion
Wandsworth,Wandsworth,04/03/2020,Conversion
Richmond,Richmond upon Thames,09/03/2020,New Build
Westminster,Westminster,17/03/2020,Conversion
Havering,Havering,09/01/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Westminster,Westminster,31/03/2020,Conversion
Richmond,Richmond upon Thames,31/03/2020,Conversion
Wandsworth,Wandsworth,31/03/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Wandsworth,Wandsworth,31/03/2020,New Build
Westminster,Westminster,29/03/2020,New Build
Havering,Havering,28/05/2020,New Build
Wandsworth,Wandsworth,31/03/2020,Conversion
Lewisham,Lewisham,28/02/2020,New Build
Westminster,Westminster,31/03/2020,New Build
Wandsworth,Wandsworth,31/03/2020,Conversion
Westminster,Westminster,31/03/2020,Conversion
Havering,Havering,06/05/2020,Conversion
Richmond,Richmond upon Thames,31/03/2020,New Build
Wandsworth,Wandsworth,17/02/2020,Conversion
Wandsworth,Wandsworth,10/01/2020,Conversion
Havering,Havering,14/02/2020,Conversion
Lewisham,Lewisham,31/03/2020,Conversion
Havering,Havering,14/02/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Wandsworth,Wandsworth,31/03/2020,New Build
Lewisham,Lewisham,31/03/2020,New Build
Havering,Havering,24/01/2020,New Build
Kingston,Kingston upon Thames,24/03/2020,New Build
Westminster,Westminster,31/03/2020,Conversion
Wandsworth,Wandsworth,31/03/2020,New Build
Havering,Havering,06/02/2020,Conversion
Lambeth,Lambeth,20/02/2020,New Build
Sutton,Sutton,12/03/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Barnet,Barnet,31/01/2020,Conversion
Barnet,Barnet,25/01/2020,Conversion
Lewisham,Lewisham,31/03/2020,New Build
Hillingdon,Hillingdon,23/03/2020,New Build
Hillingdon,Hillingdon,20/01/2020,New Build
Hillingdon,Hillingdon,12/02/2020,New Build
Hillingdon,Hillingdon,26/03/2020,New Build
Bromley,Bromley,20/01/2020,Conversion
Bromley,Bromley,09/01/2020,New Build
Ealing,Ealing,02/02/2020,Conversion
Croydon,Croydon,24/02/2020,New Build
Croydon,Croydon,10/02/2020,New Build
Camden,Camden,31/03/2020,Conversion
Ealing,Ealing,01/01/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/02/2020,Conversion
Croydon,Croydon,26/02/2020,Conversion
Camden,Camden,31/03/2020,Conversion
Hillingdon,Hillingdon,09/01/2020,New Build
Hillingdon,Hillingdon,23/03/2020,Conversion
Ealing,Ealing,24/03/2020,New Build
Croydon,Croydon,23/01/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,03/03/2020,Conversion
Croydon,Croydon,23/01/2020,New Build
Camden,Camden,27/01/2020,Conversion
Camden,Camden,24/02/2020,Conversion
Croydon,Croydon,31/03/2020,Conversion
Camden,Camden,05/02/2020,New Build
Camden,Camden,10/01/2020,Conversion
Bromley,Bromley,28/01/2020,New Build
Ealing,Ealing,03/03/2020,Conversion
Bromley,Bromley,14/01/2020,New Build
Camden,Camden,31/03/2020,Conversion
Croydon,Croydon,31/03/2020,Conversion
Ealing,Ealing,04/02/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Bromley,Bromley,13/03/2020,New Build
Croydon,Croydon,28/02/2020,New Build
Camden,Camden,31/03/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Bromley,Bromley,30/01/2020,New Build
Croydon,Croydon,09/02/2020,Conversion
Camden,Camden,31/03/2020,Conversion
Croydon,Croydon,09/02/2020,New Build
Camden,Camden,13/02/2020,Conversion
Bromley,Bromley,26/03/2020,Conversion
Croydon,Croydon,14/02/2020,Conversion
Ealing,Ealing,19/01/2020,Conversion
Croydon,Croydon,09/02/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/03/2020,Conversion
Croydon,Croydon,10/02/2020,New Build
Croydon,Croydon,26/02/2020,New Build
Croydon,Croydon,10/02/2020,New Build
Croydon,Croydon,10/02/2020,New Build
Camden,Camden,17/03/2020,New Build
Croydon,Croydon,28/02/2020,New Build
Bromley,Bromley,21/01/2020,New Build
Bromley,Bromley,03/02/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Croydon,Croydon,24/02/2020,New Build
Ealing,Ealing,19/02/2020,New Build
Croydon,Croydon,10/02/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Croydon,Croydon,07/01/2020,New Build
Croydon,Croydon,09/02/2020,Conversion
Ealing,Ealing,15/01/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/01/2020,Conversion
Bromley,Bromley,31/03/2020,New Build
Croydon,Croydon,30/03/2020,New Build
Camden,Camden,31/03/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Croydon,Croydon,31/03/2020,Conversion
Camden,Camden,31/03/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/02/2020,New Build
Camden,Camden,31/01/2020,New Build
Croydon,Croydon,22/01/2020,Conversion
Croydon,Croydon,07/02/2020,New Build
Camden,Camden,31/03/2020,Conversion
Croydon,Croydon,28/02/2020,New Build
Camden,Camden,31/03/2020,New Build
Croydon,Croydon,11/02/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Hillingdon,Hillingdon,17/03/2020,New Build
Croydon,Croydon,24/02/2020,New Build
Camden,Camden,31/03/2020,Conversion
Croydon,Croydon,10/03/2020,Conversion
Croydon,Croydon,19/02/2020,New Build
Bromley,Bromley,05/02/2020,New Build
Ealing,Ealing,16/03/2020,Conversion
Ealing,Ealing,15/01/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,01/02/2020,Conversion
Croydon,Croydon,24/02/2020,New Build
Bromley,Bromley,08/01/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Croydon,Croydon,01/02/2020,Conversion
Camden,Camden,07/01/2020,New Build
Bromley,Bromley,17/03/2020,New Build
Croydon,Croydon,24/02/2020,New Build
Bromley,Bromley,28/02/2020,New Build
Croydon,Croydon,07/02/2020,New Build
Camden,Camden,13/02/2020,New Build
Croydon,Croydon,07/02/2020,New Build
Camden,Camden,18/02/2020,New Build
Croydon,Croydon,17/02/2020,New Build
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Camden,Camden,18/02/2020,New Build
Camden,Camden,06/03/2020,New Build
Croydon,Croydon,02/03/2020,Conversion
Croydon,Croydon,11/02/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Hammersmith & Fulham,Hammersmith and Fulham,31/03/2020,Conversion
Ealing,Ealing,24/02/2020,Conversion
Bromley,Bromley,10/02/2020,Conversion
Ealing,Ealing,30/01/2020,Conversion
Camden,Camden,12/03/2020,New Build
Hackney,Hackney,17/01/2020,Conversion
LLDC,Newham,07/01/2020,Conversion
Havering,Havering,05/06/2020,Conversion
Sutton,Sutton,01/03/2020,New Build
Bexley,Bexley,25/05/2020,New Build
Lambeth,Lambeth,07/02/2020,New Build
Lambeth,Lambeth,09/01/2020,Conversion
Sutton,Sutton,24/03/2020,Conversion
Lambeth,Lambeth,07/01/2020,Conversion
Sutton,Sutton,01/04/2020,Conversion
Hackney,Hackney,22/03/2020,New Build
Havering,Havering,01/05/2020,New Build
Havering,Havering,03/06/2020,Conversion
Hackney,Hackney,02/02/2020,New Build
Wandsworth,Wandsworth,29/03/2020,New Build
Hillingdon,Hillingdon,01/03/2020,New Build
Hillingdon,Hillingdon,07/01/2020,Conversion
Barnet,Barnet,22/01/2020,New Build
Hillingdon,Hillingdon,10/03/2020,New Build
Hillingdon,Hillingdon,06/03/2020,New Build
Hillingdon,Hillingdon,06/03/2020,New Build
Hillingdon,Hillingdon,01/03/2020,Conversion
Hillingdon,Hillingdon,01/03/2020,Conversion
Hillingdon,Hillingdon,29/01/2020,Conversion
Havering,Havering,05/03/2020,New Build
Hackney,Hackney,05/03/2020,Conversion
Hackney,Hackney,09/01/2020,New Build
Hackney,Hackney,23/02/2020,Conversion
Brent,Brent,11/03/2020,New Build
Havering,Havering,06/05/2020,New Build
Hackney,Hackney,03/02/2020,New Build
Newham,Newham,31/03/2020,New Build
Newham,Newham,31/03/2020,Conversion
Newham,Newham,31/03/2020,New Build
Bexley,Bexley,11/03/2020,New Build
Bexley,Bexley,19/05/2020,New Build
Bexley,Bexley,01/05/2020,New Build
Lambeth,Lambeth,01/04/2020,New Build
Kingston,Kingston upon Thames,06/01/2020,New Build
Lambeth,Lambeth,02/04/2020,Conversion
Lambeth,Lambeth,10/02/2020,Conversion
Bexley,Bexley,29/04/2020,New Build
Lambeth,Lambeth,10/03/2020,New Build
Lambeth,Lambeth,27/01/2020,New Build
Bexley,Bexley,17/02/2020,New Build
Bexley,Bexley,10/01/2020,Conversion
Lambeth,Lambeth,01/02/2020,Conversion
Lambeth,Lambeth,15/03/2020,Conversion
Havering,Havering,06/05/2020,New Build
Hackney,Hackney,13/02/2020,Conversion
Lambeth,Lambeth,20/02/2020,New Build
Bexley,Bexley,04/03/2020,New Build
